Date,Store,Product_Category,Region,Sales,Quantity,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,DayOfYear,DayOfYear_sin,DayOfYear_cos,Sales_Lag_7,Sales_Lag_14,Sales_Lag_21,Sales_Lag_30,Sales_RollingMean_7,Sales_RollingStd_7,Sales_RollingMean_14,Sales_RollingStd_14,Sales_RollingMean_30,Sales_RollingStd_30,Store_Encoded,Category_Encoded,Region_Encoded
2023-04-26,Store_A,Electronics,West,1842.77,6,2023,4,26,2,17,2,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,116,0.9106046300942162,-0.4132786077829042,1886.32,2194.65,2151.04,2593.25,1805.052857142857,318.10077033933067,1869.6064285714285,337.31419887574685,1934.0430000000001,351.3872631309932,0,1,3
2023-04-27,Store_A,Electronics,South,1853.84,6,2023,4,27,3,17,2,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,117,0.9033558023246845,-0.4288919379124835,1622.14,1599.25,1889.39,1856.71,1798.8314285714284,316.6690942939519,1844.4721428571427,324.08141332740115,1909.0269999999998,328.82864922746427,0,1,2
2023-04-28,Store_A,Electronics,South,1857.18,6,2023,4,28,4,17,2,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,118,0.895839290734909,-0.4443781781046132,2465.14,2516.05,2454.48,2237.9,1831.9314285714286,307.0864980440392,1862.6571428571428,316.3126557313575,1908.9313333333334,328.8448118399059,0,1,2
2023-04-29,Store_A,Electronics,South,2175.04,7,2023,4,29,5,17,2,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,119,0.8880573226294932,-0.45973273945210397,1622.18,1633.8,1571.32,1759.48,1745.08,137.04920320818957,1815.5949999999998,254.61856684218722,1896.2406666666668,323.0060650752589,0,1,2
2023-04-30,Store_A,Electronics,South,2089.87,6,2023,4,30,6,17,2,1,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,120,0.8800122039735357,-0.47495107206704995,1837.06,1716.08,1571.92,2438.95,1824.0599999999997,199.4957031283281,1854.2549999999999,265.73916319897677,1910.0926666666667,325.8370586757082,0,1,2
2023-05-01,Store_A,Electronics,North,2420.44,8,2023,5,1,0,18,2,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,121,0.8717063187093218,-0.4900286664290592,1518.12,1659.26,1762.42,1383.9,1860.1757142857143,223.66148370972883,1880.9542857142858,269.53908076036566,1898.4566666666665,312.24944665016375,0,1,1
2023-05-02,Store_A,Electronics,South,2052.75,6,2023,5,2,1,18,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,122,0.8631421280499114,-0.5049610547215204,1684.41,2220.03,1824.46,1792.34,1989.0785714285716,251.90245727453924,1935.3242857142857,296.77474386410387,1933.0080000000003,310.69310665027666,0,1,2
2023-05-03,Store_A,Electronics,South,1481.77,4,2023,5,3,2,18,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,123,0.854322169749827,-0.5197438121555155,1842.77,1886.32,2194.65,2139.11,2041.6985714285713,213.14242088554508,1923.3757142857144,287.65777334331716,1941.6883333333333,310.26497039747704,0,1,2
2023-05-04,Store_A,Electronics,South,2698.36,8,2023,5,4,3,18,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,124,0.8452490573530633,-0.5343725582809786,1853.84,1622.14,1599.25,2420.13,1990.1271428571429,296.6221761609791,1894.4792857142857,311.0359069171248,1919.7769999999998,318.93208480533286,0,1,2
2023-05-05,Store_A,Electronics,North,2378.59,7,2023,5,5,4,18,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,125,0.8359254794186372,-0.548842958284719,1857.18,2465.14,2516.05,2151.04,2110.772857142857,389.23860898401085,1971.3521428571428,366.58368443652125,1929.0513333333333,337.48923519724764,0,1,1
2023-05-06,Store_A,Electronics,West,1732.04,5,2023,5,6,5,18,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,126,0.8263541987239096,-0.5631507242749186,2175.04,1622.18,1633.8,1889.39,2185.2599999999998,382.45228722024643,1965.1699999999998,358.25087148962666,1936.6363333333334,345.12119861632374,0,1,3
2023-05-07,Store_A,Electronics,West,1554.11,5,2023,5,7,6,18,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,127,0.8165380514459161,-0.5772916165517272,2089.87,1837.06,1716.08,2454.48,2121.9742857142855,419.3023691346174,1973.0171428571427,351.2957662147946,1931.3913333333335,347.05424166869085,0,1,3
2023-05-08,Store_A,Electronics,South,2029.83,6,2023,5,8,0,19,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,128,0.8064799463209448,-0.5912614448635781,2420.44,1518.12,1659.26,1571.32,2045.4371428571428,471.7556717099167,1952.8064285714286,367.4855860827354,1901.379,339.09870396390505,0,1,2
2023-05-09,Store_A,Electronics,South,1883.41,6,2023,5,9,1,19,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,129,0.7961828637826158,-0.6050560696488488,2052.75,1684.41,2220.03,1571.92,1989.6357142857141,442.1802661757272,1989.357142857143,345.7289401879983,1916.6626666666666,334.0040781181278,0,1,2
2023-05-10,Store_A,Electronics,West,2259.51,7,2023,5,10,2,19,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,130,0.7856498550787147,-0.6186714032625031,1481.77,1842.77,1886.32,1762.42,1965.4442857142858,442.78366417687965,2003.5714285714287,336.1860628799554,1927.0456666666666,327.69976980286503,0,1,3
2023-05-11,Store_A,Electronics,South,1813.04,6,2023,5,11,3,19,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,131,0.7748840413670407,-0.6321034111873487,2698.36,1853.84,1622.14,1824.46,2076.5499999999997,396.33039899390144,2033.3385714285716,339.28841703816494,1943.6153333333336,331.63239629750166,0,1,2
2023-05-12,Store_A,Electronics,South,1708.13,5,2023,5,12,4,19,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,132,0.7638886127905428,-0.6453481132295501,2378.59,1857.18,2465.14,2194.65,1950.0757142857144,292.48542424407594,2030.4242857142858,341.11908700435,1943.2346666666667,331.7804071737329,0,1,2
2023-05-13,Store_A,Electronics,South,1407.29,4,2023,5,13,5,19,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,133,0.7526668275320085,-0.6584015846980488,1732.04,2175.04,1622.18,1599.25,1854.2957142857142,232.3728746258998,2019.777857142857,349.1728890299424,1927.0173333333335,330.9569925381321,0,1,2
2023-05-14,Store_A,Electronics,West,1726.99,5,2023,5,14,6,19,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,134,0.7412220108485958,-0.6712599575675313,1554.11,2089.87,1837.06,2516.05,1807.902857142857,286.87525911182337,1964.9385714285713,381.68798817997816,1920.6186666666667,339.2639184524024,0,1,3
2023-05-15,Store_A,Electronics,South,2303.83,7,2023,5,15,0,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,135,0.7295575540864875,-0.6839194216246106,2029.83,2420.44,1518.12,1633.8,1832.6000000000001,268.219723299138,1939.0185714285715,384.8596322908301,1894.3166666666666,321.6391164808392,0,1,2
2023-05-16,Store_A,Electronics,North,2112.49,7,2023,5,16,1,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,136,0.717676913675962,-0.6963762255968722,1883.41,2052.75,1684.41,1716.08,1871.7428571428572,317.3021212616489,1930.6892857142855,374.7686141415852,1916.6510000000003,326.156693856253,0,1,1
2023-05-17,Store_A,Electronics,East,2211.04,7,2023,5,17,2,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,137,0.705583610107178,-0.7086266782644596,2259.51,1481.77,1842.77,1659.26,1904.4685714285715,330.254970915329,1934.9564285714284,376.60093616059027,1929.8646666666668,325.78042307700144,0,1,0
2023-05-18,Store_A,Electronics,East,2747.64,9,2023,5,18,3,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,138,0.6932812268869777,-0.7206671495538609,1813.04,2698.36,1853.84,2220.03,1897.544285714286,321.9746572768896,1987.0471428571432,359.1253745812622,1948.2573333333335,325.5519246992751,0,1,0
2023-05-19,Store_A,Electronics,North,2190.72,7,2023,5,19,4,20,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,139,0.6807734094770161,-0.7324940716135789,1708.13,2378.59,1857.18,1886.32,2031.0585714285714,449.58228340051113,1990.567142857143,366.7933288007665,1965.8443333333335,353.76842235138605,0,1,1
2023-05-20,Store_A,Electronics,West,2288.29,7,2023,5,20,5,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,140,0.6680638642135335,-0.7441039398713607,1407.29,1732.04,2175.04,1622.14,2099.9999999999995,428.3074913345918,1977.1478571428572,354.7440947668868,1975.9910000000002,355.7685756640125,0,1,3
2023-05-21,Store_A,Electronics,West,1535.45,5,2023,5,21,6,20,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,141,0.6551563572090853,-0.7554933140726803,1726.99,1554.11,2089.87,2465.14,2225.8571428571427,301.4989441504018,2016.8799999999999,356.3268176828681,1998.1960000000001,353.70430753618956,0,1,3
2023-05-22,Store_A,Electronics,West,2047.27,6,2023,5,22,0,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,142,0.6420547132365637,-0.766658819300159,2303.83,2029.83,2420.44,1622.18,2198.4942857142855,357.7620706026597,2015.547142857143,358.22085086048344,1967.2063333333333,352.1060653336048,0,1,3
2023-05-23,Store_A,Electronics,West,2082.04,6,2023,5,23,1,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,143,0.6287628145958344,-0.7775971469736269,2112.49,1883.41,2052.75,1837.06,2161.842857142857,358.31366062498097,2016.7928571428572,358.30465424376945,1981.376,346.24714078341475,0,1,3
2023-05-24,Store_A,Electronics,West,2586.46,8,2023,5,24,2,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,144,0.6152845999633276,-0.7883050558305255,2211.04,2259.51,1481.77,1518.12,2157.4928571428572,359.19642034752246,2030.9807142857146,356.5450664462247,1989.542,345.6144462817214,0,1,3
2023-05-25,Store_A,Electronics,West,2369.17,7,2023,5,25,3,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,145,0.6016240632249226,-0.7987793728863649,2747.64,1813.04,2698.36,1684.41,2211.1242857142856,394.7876248844465,2054.3342857142857,382.43281456635333,2025.1533333333332,350.3721373185883,0,1,3
2023-05-26,Store_A,Electronics,East,2243.41,7,2023,5,26,4,21,2,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,146,0.5877852522924732,-0.8090169943749473,2190.72,1708.13,2378.59,1842.77,2157.057142857143,329.5982800174693,2094.057857142857,384.31960602079363,2047.9786666666666,349.7126887813951,0,1,0
2023-05-27,Store_A,Electronics,West,1956.31,6,2023,5,27,5,21,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,147,0.5737722679043246,-0.8190148866680801,2288.29,1407.29,1732.04,1853.84,2164.5842857142857,331.0934359490827,2132.292142857143,369.30495816577417,2061.3333333333335,349.25548260039824,0,1,3
2023-05-28,Store_A,Electronics,North,2269.71,7,2023,5,28,6,21,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,148,0.5595892624101765,-0.8287700871745038,1535.45,1726.99,1554.11,1857.18,2117.158571428571,334.1825513312803,2171.507857142857,310.9330095591598,2064.749,347.6536517396751,0,1,1
2023-05-29,Store_A,Electronics,North,2226.81,7,2023,5,29,0,22,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,149,0.545240438540651,-0.8382797052177744,2047.27,2303.83,2029.83,2175.04,2222.052857142857,215.22672686527682,2210.2735714285714,283.9068076677803,2078.5,347.31880451886576,0,1,1
2023-05-30,Store_A,Electronics,North,1672.56,5,2023,5,30,1,22,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,150,0.5307300481619334,-0.8475409228928311,2082.04,2112.49,1883.41,2089.87,2247.7014285714286,201.1649002210621,2204.772142857143,282.6981141723332,2080.2256666666667,347.943056871958,0,1,1
2023-05-31,Store_A,Electronics,East,2349.71,7,2023,5,31,2,22,2,0,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,151,0.5160623910158528,-0.8565509959010036,2586.46,2211.04,2259.51,2420.44,2189.2042857142856,295.01255520497625,2173.348571428571,316.20909685880923,2066.3153333333335,355.79731324927485,0,1,0
2023-06-01,Store_A,Electronics,East,2251.7,7,2023,6,1,3,22,2,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,152,0.5012418134457758,-0.865307254363206,2369.17,2747.64,1813.04,2052.75,2155.382857142857,252.36785484118363,2183.2535714285714,319.63388810438323,2063.9576666666667,353.59735600980775,0,1,0
2023-06-02,Store_A,Electronics,West,2191.91,7,2023,6,2,4,22,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,153,0.48627270710868997,-0.8738071036110808,2243.41,2190.72,1708.13,1481.77,2138.6014285714286,239.35257817903337,2147.8292857142856,276.8976823100572,2070.5893333333333,355.24172522997367,0,1,3
2023-06-03,Store_A,Electronics,West,1173.12,3,2023,6,3,5,22,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,154,0.4711595076738638,-0.8820480249558537,1956.31,2288.29,1407.29,2698.36,2131.2442857142855,236.36695143054445,2147.9142857142856,276.91204365047275,2094.2606666666666,337.8892061417866,0,1,3
2023-06-04,Store_A,Electronics,East,1832.37,6,2023,6,4,6,22,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,155,0.4559066935084588,-0.8900275764346767,2269.71,1535.45,1726.99,2378.59,2019.3600000000001,434.9309338274278,2068.259285714286,376.0660059589433,2043.4193333333335,358.0080542913407,0,1,0
2023-06-05,Store_A,Electronics,West,2706.18,9,2023,6,5,0,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,156,0.440518784350495,-0.8977433935342337,2226.81,2047.27,2303.83,1732.04,1956.882857142857,424.25540403999753,2089.467857142857,351.2608171929441,2025.2119999999998,354.2442405479299,0,1,3
2023-06-06,Store_A,Electronics,South,2675.76,8,2023,6,6,1,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,157,0.42500033996955416,-0.9051931898913974,1672.56,2082.04,2112.49,1554.11,2025.3642857142856,505.9172347613489,2136.532857142857,387.4508118543481,2057.683333333333,370.7083828185631,0,1,2
2023-06-07,Store_A,Electronics,North,2491.31,8,2023,6,7,2,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,158,0.4093559588156213,-0.9123747579707273,2349.71,2586.46,2211.04,2029.83,2168.6785714285716,530.7988194356535,2178.9414285714283,412.69781587569804,2095.0716666666667,374.70965713776206,0,1,1
2023-06-08,Store_A,Electronics,West,2365.41,7,2023,6,8,3,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,159,0.39359027665646673,-0.9192859697186104,2251.7,2369.17,2747.64,1883.41,2188.907142857143,541.439226374614,2172.145,406.202809533707,2110.454333333333,381.3524949230349,0,1,3
2023-06-09,Store_A,Electronics,East,3087.51,10,2023,6,9,4,23,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,160,0.3777079652039649,-0.9259247771938498,2191.91,2243.41,2190.72,2259.51,2205.1514285714284,545.3289210934535,2171.8764285714287,406.06373996828756,2126.5209999999997,381.6105238495906,0,1,0
2023-06-10,Store_A,Electronics,South,2226.1,7,2023,6,10,5,23,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,161,0.36171373072976765,-0.9322892131745133,1173.12,1956.31,2288.29,1813.04,2333.094285714286,638.7614947917324,2232.1692857142857,474.4158737528515,2154.121,419.61115618572114,0,1,2
2023-06-11,Store_A,Electronics,North,1647.6,5,2023,6,11,6,23,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,162,0.3456123126707335,-0.9383773917408641,1832.37,2269.71,1535.45,1708.13,2483.52,399.0842952727275,2251.44,467.78158292420744,2167.889666666667,414.78243536351965,0,1,1
2023-06-12,Store_A,Electronics,South,2644.18,8,2023,6,12,0,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,163,0.3294084822245304,-0.9441875088341993,2706.18,2226.81,2047.27,1407.29,2457.1242857142856,451.93997318438335,2207.0035714285714,494.68712157837166,2165.872,417.2359726234483,0,1,2
2023-06-13,Store_A,Electronics,East,2638.68,8,2023,6,13,1,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,164,0.3131070409358269,-0.9497178427914316,2675.76,1672.56,2082.04,1726.99,2448.2671428571425,446.8240490287789,2236.815714285714,508.3599397415832,2207.1016666666665,400.46633068757257,0,1,0
2023-06-14,Store_A,Electronics,East,2778.06,9,2023,6,14,2,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,165,0.29671281927349075,-0.9549667548552551,2491.31,2349.71,2586.46,2303.83,2442.9700000000003,443.8877528534999,2305.824285714286,491.1546521555773,2237.491333333333,397.3564311775529,0,1,0
2023-06-15,Store_A,Electronics,North,1990.9,6,2023,6,15,3,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,166,0.28023067519921585,-0.9599326896597447,2365.41,2251.7,2369.17,2112.49,2483.934285714286,461.95599833234587,2336.4207142857144,507.1793973379303,2253.299,409.3387882523857,0,1,1
2023-06-16,Store_A,Electronics,West,2981.55,9,2023,6,16,4,24,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,167,0.26366549272800704,-0.9646141756912435,3087.51,2191.91,2243.41,2211.04,2430.432857142857,498.2332196443141,2317.792142857143,515.2557891464213,2249.246,411.3779334567824,0,1,3
2023-06-17,Store_A,Electronics,West,1973.81,6,2023,6,17,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,168,0.24702218048093552,-0.9690098257244062,2226.1,1173.12,1956.31,2747.64,2415.2957142857144,476.0591435195505,2374.195,542.8940323113076,2274.9296666666664,432.42468939277416,0,1,3
2023-06-18,Store_A,Electronics,South,2834.79,9,2023,6,18,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,169,0.23030567023061221,-0.9731183372332619,1647.6,1832.37,2269.71,2190.72,2379.2542857142857,501.6332615187129,2431.387142857143,438.8336735804719,2249.135333333333,426.29113466586784,0,1,2
2023-06-19,Store_A,Electronics,South,3203.57,10,2023,6,19,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,170,0.21352091543979612,-0.9769384927771817,2644.18,2706.18,2226.81,2288.29,2548.8528571428574,404.28221156819683,2502.988571428571,414.69289225897063,2270.604333333333,439.26864421549595,0,1,2
2023-06-20,Store_A,Electronics,North,2363.53,7,2023,6,20,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,171,0.19667288979357647,-0.980469160361632,2638.68,2675.76,1672.56,1535.45,2628.7657142857142,475.3120833325201,2538.516428571428,452.9789360123487,2301.1136666666666,471.16652308106455,0,1,1
2023-06-21,Store_A,Electronics,East,2447.17,8,2023,6,21,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,172,0.1797665857255624,-0.9837092937736097,2778.06,2491.31,2349.71,2047.27,2589.4585714285713,485.6208723695351,2516.214285714286,453.38809732458213,2328.7163333333333,448.47391088909666,0,1,0
2023-06-22,Store_A,Electronics,West,2790.31,9,2023,6,22,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,173,0.16280701293851715,-0.986657932891657,1990.9,2365.41,2251.7,2082.04,2542.1885714285713,480.2777249477103,2513.0614285714287,453.72795061251554,2342.046333333333,445.7548877754989,0,1,3
2023-06-23,Store_A,Electronics,North,2834.4,9,2023,6,23,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,174,0.1457991969198751,-0.9893142039703663,2981.55,3087.51,2191.91,2586.46,2656.39,418.4000376035623,2543.4114285714286,457.288648294861,2365.655333333333,450.2428714075702,0,1,1
2023-06-24,Store_A,Electronics,South,1848.7,6,2023,6,24,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,175,0.12874817745258132,-0.99167731989929,1973.81,2226.1,1173.12,2369.17,2635.3685714285716,402.7440833593314,2525.332142857143,438.750222216531,2373.92,456.66551460296046,0,1,2
2023-06-25,Store_A,Electronics,East,1866.26,6,2023,6,25,6,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,176,0.11165900712169512,-0.993746580436178,2834.79,1647.6,1832.37,2243.41,2617.4957142857143,438.2100722962681,2498.375,469.09408627776327,2356.5710000000004,466.6299658730568,0,1,0
2023-06-26,Store_A,Electronics,East,2280.5,7,2023,6,26,0,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,177,0.09453674981719912,-0.9955213724144752,3203.57,2644.18,2706.18,1956.31,2479.134285714286,505.849039103467,2513.993571428571,441.41176650531304,2343.999333333333,474.79288723090406,0,1,0
2023-06-27,Store_A,Electronics,South,2410.38,8,2023,6,27,1,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,178,0.07738647923346301,-0.9970011699250151,2363.53,2638.68,2675.76,2269.71,2347.2671428571434,393.3245847776017,2488.0164285714286,443.85547659305587,2354.8056666666666,469.3225538911592,0,1,2
2023-06-28,Store_A,Electronics,West,2339.52,7,2023,6,28,2,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,179,0.06021327736579302,-0.9981855344718586,2447.17,2778.06,2491.31,2226.81,2353.96,394.0453793240865,2471.7092857142857,442.08464868975403,2359.4946666666665,469.14572989735285,0,1,3
2023-06-29,Store_A,Electronics,South,2209.04,7,2023,6,29,3,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,180,0.04302223300453059,-0.99907411510223,2790.31,1990.9,2365.41,1672.56,2338.5814285714287,391.89613251593715,2440.3849999999998,434.17394340818726,2363.2516666666666,468.4973806873631,0,1,2
2023-06-30,Store_A,Electronics,North,2909.88,9,2023,6,30,4,26,2,0,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,181,0.02581844022713308,-0.9996666485105112,2834.4,2981.55,3087.51,2349.71,2255.5428571428574,338.1197818187214,2455.9664285714284,420.50116452060774,2381.1343333333334,451.1417180174624,0,1,1
2023-07-01,Store_A,Electronics,South,2156.46,7,2023,7,1,5,26,3,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,182,0.008606996888688698,-0.9999629591162655,1848.7,1973.81,2226.1,2251.7,2266.325714285714,360.1429197257226,2450.847142857143,413.99633241460924,2399.8066666666664,461.27489943695736,0,1,2
2023-07-02,Store_A,Electronics,West,1998.09,6,2023,7,2,6,26,3,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,183,-0.008606996888688009,-0.9999629591162655,1866.26,2834.79,1647.6,2191.91,2310.2914285714287,316.8453580443975,2463.8935714285717,400.4636684107977,2396.6319999999996,462.65504811639806,0,1,3
2023-07-03,Store_A,Electronics,East,2983.32,9,2023,7,3,0,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,184,-0.02581844022713239,-0.9996666485105112,2280.5,3203.57,2644.18,1173.12,2329.1242857142856,288.7239085964908,2404.1292857142857,403.27781747658986,2390.171333333333,466.945818866367,0,1,0
2023-07-04,Store_A,Electronics,East,3013.92,10,2023,7,4,1,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,185,-0.04302223300453034,-0.99907411510223,2410.38,2363.53,2638.68,1832.37,2429.527142857143,377.5384191802726,2388.3971428571426,372.8394579528752,2450.5113333333334,418.7212660135074,0,1,0
2023-07-05,Store_A,Electronics,South,2516.93,8,2023,7,5,2,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,186,-0.060213277365792774,-0.9981855344718586,2339.52,2447.17,2778.06,2706.18,2515.747142857143,436.71553047394485,2434.8535714285717,408.33301565129346,2489.896333333333,414.11695543969705,0,1,2
2023-07-06,Store_A,Electronics,South,2215.87,7,2023,7,6,3,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,187,-0.07738647923346322,-0.9970011699250151,2209.04,2790.31,1990.9,2675.76,2541.0914285714284,429.87823680775995,2439.8364285714283,408.9200893649811,2483.588,412.1453992380648,0,1,2
2023-07-07,Store_A,Electronics,West,2760.51,9,2023,7,7,4,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,188,-0.09453674981719933,-0.9955213724144752,2909.88,2834.4,2981.55,2491.31,2542.067142857143,429.00581836435776,2398.8050000000003,399.7655520956103,2468.258333333333,413.30225905323346,0,1,3
2023-07-08,Store_A,Electronics,East,1958.3,6,2023,7,8,5,27,3,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,189,-0.11165900712169444,-0.9937465804361781,2156.46,1848.7,1973.81,2365.41,2520.7285714285717,410.9987012724192,2393.5271428571427,394.0187401327818,2477.2316666666666,416.7281425423317,0,1,0
2023-07-09,Store_A,Electronics,West,1905.89,6,2023,7,9,6,27,3,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,190,-0.12874817745258066,-0.99167731989929,1998.09,1866.26,2834.79,3087.51,2492.4199999999996,445.6351785186282,2401.3557142857144,383.3042592774312,2463.661333333333,426.9971077163887,0,1,3
2023-07-10,Store_A,Electronics,West,2782.04,9,2023,7,10,0,28,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,191,-0.14579919691987442,-0.9893142039703664,2983.32,2280.5,3203.57,2226.1,2479.2485714285713,463.67825775453605,2404.1864285714287,379.17265062049484,2424.274,421.93520545711556,0,1,3
2023-07-11,Store_A,Electronics,North,2964.67,9,2023,7,11,1,28,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,192,-0.16280701293851646,-0.9866579328916572,3013.92,2410.38,2363.53,1647.6,2450.4942857142855,432.3949085753683,2440.0107142857146,390.12250179545305,2442.8053333333332,425.12762698482385,0,1,1
